n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
293,2,467,233.50,2.2,0,corps,173.2902435376134,0.2373
294,2,191,95.50,2.2,0,corps,173.20561957359863,0.3592
295,2,352,176.00,2.2,0,corps,173.12103791098957,0.3060
296,2,328,164.00,2.2,0,corps,173.03649852864092,0.2439
297,2,146,73.00,2.2,0,corps,172.95200140541775,0.4925
298,2,297,148.50,2.2,0,corps,172.86754652019582,0.2419
299,2,220,110.00,2.2,0,corps,172.78313385186138,0.3564
300,2,102,51.00,2.2,0,corps,172.69876337931134,0.3556
301,2,277,138.50,2.2,0,corps,172.61443508145297,0.3936
302,2,361,180.50,2.2,0,corps,172.53014893720427,0.3837
303,2,100,50.00,2.2,0,corps,172.44590492549366,0.7842
304,2,58,29.00,2.2,0,corps,172.3617030252602,1.0268
305,3,196,65.33,2.7,0,corps,172.27754321545333,0.5494
306,2,450,225.00,2.2,0,corps,172.19342547503317,0.3756
307,2,202,101.00,2.2,0,corps,172.10934978297027,0.3900
308,1,487,487.00,1.8,0,famine_truncated,172.02531611824568,0.2079
309,2,207,103.50,2.2,0,corps,171.941324459851,0.4471
310,2,78,39.00,2.2,0,corps,171.85737478678823,0.9360
311,2,93,46.50,2.2,0,corps,171.7734670780701,0.5833
312,2,305,152.50,2.2,0,corps,171.68960131271962,0.3300
313,5,437,87.40,3.6,0,corps,171.60577746977032,0.4570
314,2,139,69.50,2.2,0,corps,171.52199552826627,0.6161
315,2,167,83.50,2.2,0,corps,171.438255467262,0.4653
316,2,313,156.50,2.2,0,corps,171.35455726582242,0.4580
317,2,378,189.00,2.2,0,corps,171.27090090302306,0.3784
318,3,84,28.00,2.7,0,corps,171.18728635794977,1.4024
319,2,101,50.50,2.2,0,corps,171.10371360969899,0.7676
320,2,419,209.50,2.2,0,corps,171.02018263737742,0.3632
321,2,191,95.50,2.2,0,corps,170.93669342010242,0.3682
322,3,330,110.00,2.7,0,corps,170.85324593700162,0.3263
323,2,140,70.00,2.2,0,corps,170.7698401672132,0.4371
324,2,198,99.00,2.2,0,corps,170.68647608988567,0.4247
325,2,135,67.50,2.2,0,corps,170.60315368417804,0.4722
326,2,236,118.00,2.2,0,corps,170.5198729292597,0.2461
327,2,83,41.50,2.2,0,corps,170.43663380431045,0.6395
328,2,159,79.50,2.2,0,corps,170.35343628852053,0.3989
329,2,351,175.50,2.2,0,corps,170.27028036109053,0.2300
330,2,128,64.00,2.2,0,corps,170.1871660012315,0.5503
331,3,462,154.00,2.7,0,corps,170.10409318816485,0.2895
332,2,220,110.00,2.2,0,corps,170.02106190112232,0.2814
333,2,303,151.50,2.2,0,corps,169.93807211934617,0.3353
334,2,50,25.00,2.2,0,corps,169.8551238220889,0.8234
335,2,400,200.00,2.2,0,corps,169.77221698861345,0.2490
336,2,103,51.50,2.2,0,corps,169.68935159819313,0.5988
337,2,189,94.50,2.2,0,corps,169.60652763011154,0.2972
338,2,294,147.00,2.2,0,corps,169.52374506366272,0.2585
339,2,75,37.50,2.2,0,corps,169.44100387815107,1.0176
340,2,212,106.00,2.2,0,corps,169.3583040528912,0.2829
341,2,148,74.00,2.2,0,corps,169.27564556720822,0.4413
342,2,156,78.00,2.2,0,corps,169.1930284004375,0.5493
343,2,274,137.00,2.2,0,corps,169.11045253192475,0.3370
344,2,337,168.50,2.2,0,corps,169.02791794102598,0.2970
345,2,349,174.50,2.2,0,corps,168.94542460710758,0.2819
346,2,152,76.00,2.2,0,corps,168.86297250954615,0.4329
347,3,171,57.00,2.7,0,corps,168.78056162772873,0.5535
348,3,167,55.67,2.7,0,corps,168.69819194105256,0.5140
349,2,72,36.00,2.2,0,corps,168.61586342892525,0.5781
350,2,376,188.00,2.2,0,corps,168.53357607076464,0.2794
351,2,104,52.00,2.2,0,corps,168.4513298459989,0.5816
352,2,42,21.00,2.2,0,corps,168.3691247340665,1.4086
353,2,117,58.50,2.2,0,corps,168.28696071441613,0.5271
354,2,79,39.50,2.2,0,corps,168.20483776650678,0.6647
355,2,150,75.00,2.2,0,corps,168.12275586980775,0.5247
356,2,315,157.50,2.2,0,corps,168.04071500379857,0.2451
357,2,33,16.50,2.2,0,corps,167.95871514796895,1.6766
358,2,155,77.50,2.2,0,corps,167.87675628181896,0.3692
359,2,217,108.50,2.2,0,corps,167.7948383848589,0.2999
360,2,109,54.50,2.2,0,corps,167.71296143660933,0.5920
361,2,137,68.50,2.2,0,corps,167.63112541660092,0.5016
362,2,108,54.00,2.2,0,corps,167.54933030437476,0.3302
363,2,75,37.50,2.2,0,corps,167.467576079482,0.9186
